Read set name	Read set type	Real or fake reads	Fake Illumina read quality	Fake long read quality	Read files	Reference name	Reference total length	# reference sequences	Reference sequence lengths	Reference sequence depths	Reference sequence circularity	Reference GC (%)	Assembler	Assembler setting/output	Assembler version	Assembly command(s)	Assembly kmer size	Assembly result	Assembly time (seconds)	Assembly FASTA	Assembly graph	# contigs (>= 0 bp)	# contigs (>= 1000 bp)	# contigs (>= 5000 bp)	# contigs (>= 10000 bp)	# contigs (>= 25000 bp)	# contigs (>= 50000 bp)	Total length (>= 0 bp)	Total length (>= 1000 bp)	Total length (>= 5000 bp)	Total length (>= 10000 bp)	Total length (>= 25000 bp)	Total length (>= 50000 bp)	# contigs	Largest contig	Total length	GC (%)	N50	NG50	N75	NG75	L50	LG50	L75	LG75	# misassemblies	# misassembled contigs	Misassembled contigs length	# local misassemblies	Total misassemblies	# unaligned mis. contigs	# unaligned contigs	Unaligned length	Genome fraction (%)	Duplication ratio	# N's per 100 kbp	# mismatches per 100 kbp	# indels per 100 kbp	Largest alignment	Total aligned length	NA50	NGA50	NA75	NGA75	LA50	LGA50	LA75	LGA75	Dead ends	Percent dead ends	Complete	Structurally perfect	Completely perfect
Klebsiella_NTUH-K2044__bad_short__medium_long	hybrid	fake	bad	medium	Klebsiella_NTUH-K2044_bad_illumina_1.fastq.gz, Klebsiella_NTUH-K2044_bad_illumina_2.fastq.gz, Klebsiella_NTUH-K2044_medium_long.fastq.gz	Klebsiella_NTUH-K2044.fasta.gz	5472672	2	5248520, 224152	1.0, 1.0	yes, yes	57.37	npScarf	with_graph	1.6-10a	spades.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_NTUH-K2044/Klebsiella_NTUH-K2044_bad_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_NTUH-K2044/Klebsiella_NTUH-K2044_bad_illumina_2.fastq.gz --careful --threads 8 -o spades_assembly; jsa.seq.sort -r -n --input spades_assembly/contigs.fasta --output np_scarf.fasta; bwa index np_scarf.fasta; bwa mem -t8 -k11 -W20 -r10 -A1 -B1 -O1 -E1 -L0 -a -Y np_scarf.fasta /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_NTUH-K2044/Klebsiella_NTUH-K2044_medium_long.fastq.gz > alignments.sam; jsa.np.npscarf --bamFile alignments.sam --seqFile np_scarf.fasta --spadesDir spades_assembly	auto	success	0.0	Klebsiella_NTUH-K2044__bad_short__medium_long__npScarf_with_graph_1.6-10a.fasta		1	1	1	1	1	1	1087780	1087780	1087780	1087780	1087780	1087780	1	1087780	1087780	58.35	1087780		1087780		1		1		2	1	1087780	4	6	0	0 + 0 part	0	19.874	1.000	0.00	297.26	6.71	382247	1087633	280571	-	120372		2		4				no	no	no
Klebsiella_NTUH-K2044__good_short__bad_long	hybrid	fake	good	bad	Klebsiella_NTUH-K2044_good_illumina_1.fastq.gz, Klebsiella_NTUH-K2044_good_illumina_2.fastq.gz, Klebsiella_NTUH-K2044_bad_long.fastq.gz	Klebsiella_NTUH-K2044.fasta.gz	5472672	2	5248520, 224152	1.0, 1.0	yes, yes	57.37	npScarf	with_graph	1.6-10a	spades.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_NTUH-K2044/Klebsiella_NTUH-K2044_good_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_NTUH-K2044/Klebsiella_NTUH-K2044_good_illumina_2.fastq.gz --careful --threads 8 -o spades_assembly; jsa.seq.sort -r -n --input spades_assembly/contigs.fasta --output np_scarf.fasta; bwa index np_scarf.fasta; bwa mem -t8 -k11 -W20 -r10 -A1 -B1 -O1 -E1 -L0 -a -Y np_scarf.fasta /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_NTUH-K2044/Klebsiella_NTUH-K2044_bad_long.fastq.gz > alignments.sam; jsa.np.npscarf --bamFile alignments.sam --seqFile np_scarf.fasta --spadesDir spades_assembly	auto	success	2160.3	Klebsiella_NTUH-K2044__good_short__bad_long__npScarf_with_graph_1.6-10a.fasta		2	2	2	2	2	2	5468732	5468732	5468732	5468732	5468732	5468732	2	5244488	5468732	57.37	5244488	5244488	5244488	5244488	1	1	1	1	0	0	0	9	9	0	0 + 0 part	0	99.894	1.000	0.00	8.76	2.38	2040827	5467386	1101501	1101501	505899	505899	2	2	4	4			yes	no	no
Klebsiella_NTUH-K2044__good_short__good_long	hybrid	fake	good	good	Klebsiella_NTUH-K2044_good_illumina_1.fastq.gz, Klebsiella_NTUH-K2044_good_illumina_2.fastq.gz, Klebsiella_NTUH-K2044_good_long.fastq.gz	Klebsiella_NTUH-K2044.fasta.gz	5472672	2	5248520, 224152	1.0, 1.0	yes, yes	57.37	npScarf	with_graph	1.6-10a	spades.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_NTUH-K2044/Klebsiella_NTUH-K2044_good_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_NTUH-K2044/Klebsiella_NTUH-K2044_good_illumina_2.fastq.gz --careful --threads 8 -o spades_assembly; jsa.seq.sort -r -n --input spades_assembly/contigs.fasta --output np_scarf.fasta; bwa index np_scarf.fasta; bwa mem -t8 -k11 -W20 -r10 -A1 -B1 -O1 -E1 -L0 -a -Y np_scarf.fasta /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_NTUH-K2044/Klebsiella_NTUH-K2044_good_long.fastq.gz > alignments.sam; jsa.np.npscarf --bamFile alignments.sam --seqFile np_scarf.fasta --spadesDir spades_assembly	auto	success	3051.7	Klebsiella_NTUH-K2044__good_short__good_long__npScarf_with_graph_1.6-10a.fasta		2	2	2	2	2	2	5471159	5471159	5471159	5471159	5471159	5471159	2	5249605	5471159	57.37	5249605	5249605	5249605	5249605	1	1	1	1	0	0	0	9	9	0	0 + 0 part	0	99.932	1.000	0.00	8.70	2.23	2040827	5469491	1077962	1077962	507559	507559	2	2	4	4			yes	no	no
Klebsiella_NTUH-K2044__good_short__medium_long	hybrid	fake	good	medium	Klebsiella_NTUH-K2044_good_illumina_1.fastq.gz, Klebsiella_NTUH-K2044_good_illumina_2.fastq.gz, Klebsiella_NTUH-K2044_medium_long.fastq.gz	Klebsiella_NTUH-K2044.fasta.gz	5472672	2	5248520, 224152	1.0, 1.0	yes, yes	57.37	npScarf	with_graph	1.6-10a	spades.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_NTUH-K2044/Klebsiella_NTUH-K2044_good_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_NTUH-K2044/Klebsiella_NTUH-K2044_good_illumina_2.fastq.gz --careful --threads 8 -o spades_assembly; jsa.seq.sort -r -n --input spades_assembly/contigs.fasta --output np_scarf.fasta; bwa index np_scarf.fasta; bwa mem -t8 -k11 -W20 -r10 -A1 -B1 -O1 -E1 -L0 -a -Y np_scarf.fasta /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_NTUH-K2044/Klebsiella_NTUH-K2044_medium_long.fastq.gz > alignments.sam; jsa.np.npscarf --bamFile alignments.sam --seqFile np_scarf.fasta --spadesDir spades_assembly	auto	success	2519.5	Klebsiella_NTUH-K2044__good_short__medium_long__npScarf_with_graph_1.6-10a.fasta		2	2	2	2	2	2	5471159	5471159	5471159	5471159	5471159	5471159	2	5249715	5471159	57.37	5249715	5249715	5249715	5249715	1	1	1	1	0	0	0	11	11	0	0 + 0 part	0	99.926	1.000	0.00	8.67	2.25	2040827	5469491	1077957	1077957	507559	507559	2	2	4	4			yes	no	no
Klebsiella_NTUH-K2044__medium_short__bad_long	hybrid	fake	medium	bad	Klebsiella_NTUH-K2044_medium_illumina_1.fastq.gz, Klebsiella_NTUH-K2044_medium_illumina_2.fastq.gz, Klebsiella_NTUH-K2044_bad_long.fastq.gz	Klebsiella_NTUH-K2044.fasta.gz	5472672	2	5248520, 224152	1.0, 1.0	yes, yes	57.37	npScarf	with_graph	1.6-10a	spades.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_NTUH-K2044/Klebsiella_NTUH-K2044_medium_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_NTUH-K2044/Klebsiella_NTUH-K2044_medium_illumina_2.fastq.gz --careful --threads 8 -o spades_assembly; jsa.seq.sort -r -n --input spades_assembly/contigs.fasta --output np_scarf.fasta; bwa index np_scarf.fasta; bwa mem -t8 -k11 -W20 -r10 -A1 -B1 -O1 -E1 -L0 -a -Y np_scarf.fasta /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_NTUH-K2044/Klebsiella_NTUH-K2044_bad_long.fastq.gz > alignments.sam; jsa.np.npscarf --bamFile alignments.sam --seqFile np_scarf.fasta --spadesDir spades_assembly	auto	success	891.5	Klebsiella_NTUH-K2044__medium_short__bad_long__npScarf_with_graph_1.6-10a.fasta		3	3	3	3	2	2	5483490	5483490	5483490	5483490	5468254	5468254	3	5244158	5483490	57.35	5244158	5244158	5244158	5244158	1	1	1	1	0	0	0	10	10	0	0 + 0 part	0	99.888	1.003	0.00	14.47	3.64	1101432	5481991	751718	751718	458752	458752	3	3	6	6			no	no	no
Klebsiella_NTUH-K2044__medium_short__good_long	hybrid	fake	medium	good	Klebsiella_NTUH-K2044_medium_illumina_1.fastq.gz, Klebsiella_NTUH-K2044_medium_illumina_2.fastq.gz, Klebsiella_NTUH-K2044_good_long.fastq.gz	Klebsiella_NTUH-K2044.fasta.gz	5472672	2	5248520, 224152	1.0, 1.0	yes, yes	57.37	npScarf	with_graph	1.6-10a	spades.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_NTUH-K2044/Klebsiella_NTUH-K2044_medium_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_NTUH-K2044/Klebsiella_NTUH-K2044_medium_illumina_2.fastq.gz --careful --threads 8 -o spades_assembly; jsa.seq.sort -r -n --input spades_assembly/contigs.fasta --output np_scarf.fasta; bwa index np_scarf.fasta; bwa mem -t8 -k11 -W20 -r10 -A1 -B1 -O1 -E1 -L0 -a -Y np_scarf.fasta /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_NTUH-K2044/Klebsiella_NTUH-K2044_good_long.fastq.gz > alignments.sam; jsa.np.npscarf --bamFile alignments.sam --seqFile np_scarf.fasta --spadesDir spades_assembly	auto	success	0.0	Klebsiella_NTUH-K2044__medium_short__good_long__npScarf_with_graph_1.6-10a.fasta		1	1	1	1	1	1	5245556	5245556	5245556	5245556	5245556	5245556	1	5245556	5245556	57.68	5245556	5245556	5245556	5245556	1	1	1	1	0	0	0	12	12	0	0 + 0 part	0	95.818	1.000	0.00	8.26	2.19	1101425	5244233	754712	754712	318287	318287	3	3	6	6			no	no	no
Klebsiella_NTUH-K2044__medium_short__medium_long	hybrid	fake	medium	medium	Klebsiella_NTUH-K2044_medium_illumina_1.fastq.gz, Klebsiella_NTUH-K2044_medium_illumina_2.fastq.gz, Klebsiella_NTUH-K2044_medium_long.fastq.gz	Klebsiella_NTUH-K2044.fasta.gz	5472672	2	5248520, 224152	1.0, 1.0	yes, yes	57.37	npScarf	with_graph	1.6-10a	spades.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_NTUH-K2044/Klebsiella_NTUH-K2044_medium_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_NTUH-K2044/Klebsiella_NTUH-K2044_medium_illumina_2.fastq.gz --careful --threads 8 -o spades_assembly; jsa.seq.sort -r -n --input spades_assembly/contigs.fasta --output np_scarf.fasta; bwa index np_scarf.fasta; bwa mem -t8 -k11 -W20 -r10 -A1 -B1 -O1 -E1 -L0 -a -Y np_scarf.fasta /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_NTUH-K2044/Klebsiella_NTUH-K2044_medium_long.fastq.gz > alignments.sam; jsa.np.npscarf --bamFile alignments.sam --seqFile np_scarf.fasta --spadesDir spades_assembly	auto	success	1200.4	Klebsiella_NTUH-K2044__medium_short__medium_long__npScarf_with_graph_1.6-10a.fasta		3	3	3	3	2	2	5487671	5487671	5487671	5487671	5472436	5472436	3	5248641	5487671	57.34	5248641	5248641	5248641	5248641	1	1	1	1	0	0	0	14	14	0	0 + 0 part	0	99.964	1.003	0.00	15.54	3.11	1101420	5486311	754712	754712	318287	318287	3	3	6	6			no	no	no
Mycobacterium_tuberculosis_H37Rv__bad_short__bad_long	hybrid	fake	bad	bad	Mycobacterium_tuberculosis_H37Rv_bad_illumina_1.fastq.gz, Mycobacterium_tuberculosis_H37Rv_bad_illumina_2.fastq.gz, Mycobacterium_tuberculosis_H37Rv_bad_long.fastq.gz	Mycobacterium_tuberculosis_H37Rv.fasta.gz	4411532	1	4411532	1.0	yes		npScarf	with_graph	1.6-10a	spades.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Mycobacterium_tuberculosis_H37Rv/Mycobacterium_tuberculosis_H37Rv_bad_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Mycobacterium_tuberculosis_H37Rv/Mycobacterium_tuberculosis_H37Rv_bad_illumina_2.fastq.gz --careful --threads 8 -o spades_assembly; jsa.seq.sort -r -n --input spades_assembly/contigs.fasta --output np_scarf.fasta; bwa index np_scarf.fasta; bwa mem -t8 -k11 -W20 -r10 -A1 -B1 -O1 -E1 -L0 -a -Y np_scarf.fasta /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Mycobacterium_tuberculosis_H37Rv/Mycobacterium_tuberculosis_H37Rv_bad_long.fastq.gz > alignments.sam; jsa.np.npscarf --bamFile alignments.sam --seqFile np_scarf.fasta --spadesDir spades_assembly	auto	fail																																																							
Mycobacterium_tuberculosis_H37Rv__bad_short__bad_long	hybrid	fake	bad	bad	Mycobacterium_tuberculosis_H37Rv_bad_illumina_1.fastq.gz, Mycobacterium_tuberculosis_H37Rv_bad_illumina_2.fastq.gz, Mycobacterium_tuberculosis_H37Rv_bad_long.fastq.gz	Mycobacterium_tuberculosis_H37Rv.fasta.gz	4411532	1	4411532	1.0	yes	65.61	npScarf	with_graph	1.6-10a	spades.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Mycobacterium_tuberculosis_H37Rv/Mycobacterium_tuberculosis_H37Rv_bad_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Mycobacterium_tuberculosis_H37Rv/Mycobacterium_tuberculosis_H37Rv_bad_illumina_2.fastq.gz --careful --threads 8 -o spades_assembly; jsa.seq.sort -r -n --input spades_assembly/contigs.fasta --output np_scarf.fasta; bwa index np_scarf.fasta; bwa mem -t8 -k11 -W20 -r10 -A1 -B1 -O1 -E1 -L0 -a -Y np_scarf.fasta /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Mycobacterium_tuberculosis_H37Rv/Mycobacterium_tuberculosis_H37Rv_bad_long.fastq.gz > alignments.sam; jsa.np.npscarf --bamFile alignments.sam --seqFile np_scarf.fasta --spadesDir spades_assembly	auto	success	2660.1	Mycobacterium_tuberculosis_H37Rv__bad_short__bad_long__npScarf_with_graph_1.6-10a.fasta		11	11	10	8	7	7	3682963	3682963	3679369	3661405	3648304	3648304	11	942861	3682963	65.58	642909	642909	479009	406896	3	3	4	5	22	8	3651898	23	45	1	0 + 5 part	33621	82.187	1.007	0.00	255.32	12.08	691794	3646771	221902	165834	86132	63261	5	6	11	18			no	no	no
Mycobacterium_tuberculosis_H37Rv__bad_short__good_long	hybrid	fake	bad	good	Mycobacterium_tuberculosis_H37Rv_bad_illumina_1.fastq.gz, Mycobacterium_tuberculosis_H37Rv_bad_illumina_2.fastq.gz, Mycobacterium_tuberculosis_H37Rv_good_long.fastq.gz	Mycobacterium_tuberculosis_H37Rv.fasta.gz	4411532	1	4411532	1.0	yes	65.61	npScarf	with_graph	1.6-10a	spades.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Mycobacterium_tuberculosis_H37Rv/Mycobacterium_tuberculosis_H37Rv_bad_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Mycobacterium_tuberculosis_H37Rv/Mycobacterium_tuberculosis_H37Rv_bad_illumina_2.fastq.gz --careful --threads 8 -o spades_assembly; jsa.seq.sort -r -n --input spades_assembly/contigs.fasta --output np_scarf.fasta; bwa index np_scarf.fasta; bwa mem -t8 -k11 -W20 -r10 -A1 -B1 -O1 -E1 -L0 -a -Y np_scarf.fasta /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Mycobacterium_tuberculosis_H37Rv/Mycobacterium_tuberculosis_H37Rv_good_long.fastq.gz > alignments.sam; jsa.np.npscarf --bamFile alignments.sam --seqFile np_scarf.fasta --spadesDir spades_assembly	auto	success	0.0	Mycobacterium_tuberculosis_H37Rv__bad_short__good_long__npScarf_with_graph_1.6-10a.fasta		1	1	1	1	1	1	1015260	1015260	1015260	1015260	1015260	1015260	1	1015260	1015260	65.36	1015260		1015260		1		1		8	1	1015260	7	15	0	0 + 1 part	14545	22.651	1.001	0.00	236.68	22.12	167000	1000715	100246	-	91318		4		7				no	no	no
Mycobacterium_tuberculosis_H37Rv__bad_short__medium_long	hybrid	fake	bad	medium	Mycobacterium_tuberculosis_H37Rv_bad_illumina_1.fastq.gz, Mycobacterium_tuberculosis_H37Rv_bad_illumina_2.fastq.gz, Mycobacterium_tuberculosis_H37Rv_medium_long.fastq.gz	Mycobacterium_tuberculosis_H37Rv.fasta.gz	4411532	1	4411532	1.0	yes		npScarf	with_graph	1.6-10a	spades.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Mycobacterium_tuberculosis_H37Rv/Mycobacterium_tuberculosis_H37Rv_bad_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Mycobacterium_tuberculosis_H37Rv/Mycobacterium_tuberculosis_H37Rv_bad_illumina_2.fastq.gz --careful --threads 8 -o spades_assembly; jsa.seq.sort -r -n --input spades_assembly/contigs.fasta --output np_scarf.fasta; bwa index np_scarf.fasta; bwa mem -t8 -k11 -W20 -r10 -A1 -B1 -O1 -E1 -L0 -a -Y np_scarf.fasta /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Mycobacterium_tuberculosis_H37Rv/Mycobacterium_tuberculosis_H37Rv_medium_long.fastq.gz > alignments.sam; jsa.np.npscarf --bamFile alignments.sam --seqFile np_scarf.fasta --spadesDir spades_assembly	auto	fail																																																							
Mycobacterium_tuberculosis_H37Rv__bad_short__medium_long	hybrid	fake	bad	medium	Mycobacterium_tuberculosis_H37Rv_bad_illumina_1.fastq.gz, Mycobacterium_tuberculosis_H37Rv_bad_illumina_2.fastq.gz, Mycobacterium_tuberculosis_H37Rv_medium_long.fastq.gz	Mycobacterium_tuberculosis_H37Rv.fasta.gz	4411532	1	4411532	1.0	yes	65.61	npScarf	with_graph	1.6-10a	spades.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Mycobacterium_tuberculosis_H37Rv/Mycobacterium_tuberculosis_H37Rv_bad_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Mycobacterium_tuberculosis_H37Rv/Mycobacterium_tuberculosis_H37Rv_bad_illumina_2.fastq.gz --careful --threads 8 -o spades_assembly; jsa.seq.sort -r -n --input spades_assembly/contigs.fasta --output np_scarf.fasta; bwa index np_scarf.fasta; bwa mem -t8 -k11 -W20 -r10 -A1 -B1 -O1 -E1 -L0 -a -Y np_scarf.fasta /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Mycobacterium_tuberculosis_H37Rv/Mycobacterium_tuberculosis_H37Rv_medium_long.fastq.gz > alignments.sam; jsa.np.npscarf --bamFile alignments.sam --seqFile np_scarf.fasta --spadesDir spades_assembly	auto	success	2896.9	Mycobacterium_tuberculosis_H37Rv__bad_short__medium_long__npScarf_with_graph_1.6-10a.fasta		8	8	7	6	5	5	3456234	3456234	3452630	3442941	3424934	3424934	8	1806244	3456234	65.59	1806244	809720	809720	279741	1	2	2	4	32	4	3145193	25	57	0	0 + 4 part	13652	76.922	1.014	0.00	257.55	22.96	691804	3441841	331904	128858	81471	10925	4	7	11	24			no	no	no
Mycobacterium_tuberculosis_H37Rv__good_short__bad_long	hybrid	fake	good	bad	Mycobacterium_tuberculosis_H37Rv_good_illumina_1.fastq.gz, Mycobacterium_tuberculosis_H37Rv_good_illumina_2.fastq.gz, Mycobacterium_tuberculosis_H37Rv_bad_long.fastq.gz	Mycobacterium_tuberculosis_H37Rv.fasta.gz	4411532	1	4411532	1.0	yes	65.61	npScarf	with_graph	1.6-10a	spades.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Mycobacterium_tuberculosis_H37Rv/Mycobacterium_tuberculosis_H37Rv_good_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Mycobacterium_tuberculosis_H37Rv/Mycobacterium_tuberculosis_H37Rv_good_illumina_2.fastq.gz --careful --threads 8 -o spades_assembly; jsa.seq.sort -r -n --input spades_assembly/contigs.fasta --output np_scarf.fasta; bwa index np_scarf.fasta; bwa mem -t8 -k11 -W20 -r10 -A1 -B1 -O1 -E1 -L0 -a -Y np_scarf.fasta /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Mycobacterium_tuberculosis_H37Rv/Mycobacterium_tuberculosis_H37Rv_bad_long.fastq.gz > alignments.sam; jsa.np.npscarf --bamFile alignments.sam --seqFile np_scarf.fasta --spadesDir spades_assembly	auto	success	1536.6	Mycobacterium_tuberculosis_H37Rv__good_short__bad_long__npScarf_with_graph_1.6-10a.fasta		4	4	4	2	1	1	4450645	4450645	4450645	4433705	4411287	4411287	4	4411287	4450645	65.61	4411287	4411287	4411287	4411287	1	1	1	1	2	1	4411287	29	31	0	0 + 1 part	1062	99.873	1.010	0.00	5.88	1.88	678879	4449583	340845	340845	160074	182138	5	5	10	9			no	no	no
Mycobacterium_tuberculosis_H37Rv__good_short__good_long	hybrid	fake	good	good	Mycobacterium_tuberculosis_H37Rv_good_illumina_1.fastq.gz, Mycobacterium_tuberculosis_H37Rv_good_illumina_2.fastq.gz, Mycobacterium_tuberculosis_H37Rv_good_long.fastq.gz	Mycobacterium_tuberculosis_H37Rv.fasta.gz	4411532	1	4411532	1.0	yes		npScarf	with_graph	1.6-10a	spades.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Mycobacterium_tuberculosis_H37Rv/Mycobacterium_tuberculosis_H37Rv_good_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Mycobacterium_tuberculosis_H37Rv/Mycobacterium_tuberculosis_H37Rv_good_illumina_2.fastq.gz --careful --threads 8 -o spades_assembly; jsa.seq.sort -r -n --input spades_assembly/contigs.fasta --output np_scarf.fasta; bwa index np_scarf.fasta; bwa mem -t8 -k11 -W20 -r10 -A1 -B1 -O1 -E1 -L0 -a -Y np_scarf.fasta /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Mycobacterium_tuberculosis_H37Rv/Mycobacterium_tuberculosis_H37Rv_good_long.fastq.gz > alignments.sam; jsa.np.npscarf --bamFile alignments.sam --seqFile np_scarf.fasta --spadesDir spades_assembly	auto	fail																																																							
Mycobacterium_tuberculosis_H37Rv__good_short__medium_long	hybrid	fake	good	medium	Mycobacterium_tuberculosis_H37Rv_good_illumina_1.fastq.gz, Mycobacterium_tuberculosis_H37Rv_good_illumina_2.fastq.gz, Mycobacterium_tuberculosis_H37Rv_medium_long.fastq.gz	Mycobacterium_tuberculosis_H37Rv.fasta.gz	4411532	1	4411532	1.0	yes		npScarf	with_graph	1.6-10a	spades.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Mycobacterium_tuberculosis_H37Rv/Mycobacterium_tuberculosis_H37Rv_good_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Mycobacterium_tuberculosis_H37Rv/Mycobacterium_tuberculosis_H37Rv_good_illumina_2.fastq.gz --careful --threads 8 -o spades_assembly; jsa.seq.sort -r -n --input spades_assembly/contigs.fasta --output np_scarf.fasta; bwa index np_scarf.fasta; bwa mem -t8 -k11 -W20 -r10 -A1 -B1 -O1 -E1 -L0 -a -Y np_scarf.fasta /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Mycobacterium_tuberculosis_H37Rv/Mycobacterium_tuberculosis_H37Rv_medium_long.fastq.gz > alignments.sam; jsa.np.npscarf --bamFile alignments.sam --seqFile np_scarf.fasta --spadesDir spades_assembly	auto	fail																																																							
Mycobacterium_tuberculosis_H37Rv__medium_short__bad_long	hybrid	fake	medium	bad	Mycobacterium_tuberculosis_H37Rv_medium_illumina_1.fastq.gz, Mycobacterium_tuberculosis_H37Rv_medium_illumina_2.fastq.gz, Mycobacterium_tuberculosis_H37Rv_bad_long.fastq.gz	Mycobacterium_tuberculosis_H37Rv.fasta.gz	4411532	1	4411532	1.0	yes	65.61	npScarf	with_graph	1.6-10a	spades.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Mycobacterium_tuberculosis_H37Rv/Mycobacterium_tuberculosis_H37Rv_medium_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Mycobacterium_tuberculosis_H37Rv/Mycobacterium_tuberculosis_H37Rv_medium_illumina_2.fastq.gz --careful --threads 8 -o spades_assembly; jsa.seq.sort -r -n --input spades_assembly/contigs.fasta --output np_scarf.fasta; bwa index np_scarf.fasta; bwa mem -t8 -k11 -W20 -r10 -A1 -B1 -O1 -E1 -L0 -a -Y np_scarf.fasta /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Mycobacterium_tuberculosis_H37Rv/Mycobacterium_tuberculosis_H37Rv_bad_long.fastq.gz > alignments.sam; jsa.np.npscarf --bamFile alignments.sam --seqFile np_scarf.fasta --spadesDir spades_assembly	auto	success	676.7	Mycobacterium_tuberculosis_H37Rv__medium_short__bad_long__npScarf_with_graph_1.6-10a.fasta		2	2	2	1	1	1	4423640	4423640	4423640	4415797	4415797	4415797	2	4415797	4423640	65.62	4415797	4415797	4415797	4415797	1	1	1	1	4	1	4415797	30	34	0	0 + 0 part	0	99.909	1.004	0.00	6.51	3.06	529377	4423195	209107	209107	145966	145966	7	7	13	13			no	no	no
